date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20170119,4,4,1,OLD,20165443,모아나,2017-01-12,366566500,8.8,30269900,9,7134007392,53001,4926,10.2,915567,605,1401
20170119,5,5,-1,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,189852600,4.5,-144302100,-43.2,537423300,27622,-22537,-44.9,79505,483,1197
20170119,6,6,1,OLD,20167904,라라랜드,2016-12-07,72219300,1.7,3726600,5.4,24937629722,9337,504,5.7,2977503,226,389
20170119,7,7,-1,OLD,20168381,얼라이드,2017-01-11,61999800,1.5,-5761500,-8.5,3495501879,8125,-793,-8.9,426286,338,644
20170119,8,8,0,OLD,20161725,마스터,2016-12-21,35521300,0.8,-9234400,-20.6,57769829765,4788,-1144,-19.3,7112338,288,484
20170119,9,9,0,OLD,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,39515700,0.9,-2362900,-5.6,91554300,3048,-189,-5.8,7119,58,89
20170119,10,10,1,OLD,20163186,단지 세상의 끝,2017-01-18,19463400,0.5,5778400,42.2,45411400,2569,739,40.4,5959,124,204
20170120,1,1,0,OLD,20151229,더 킹,2017-01-18,2235092100,45.1,424852300,23.5,6377479100,261528,23489,9.9,802545,1188,5615
20170120,2,2,0,OLD,20151228,공조,2017-01-18,1350950693,27.3,287539093,27,3685993693,160116,18547,13.1,468136,938,4217
20170120,3,3,0,OLD,20161872,너의 이름은.,2017-01-04,467773193,9.4,67088193,16.7,22976023843,55958,2578,4.8,2847637,578,2063
20170120,4,4,0,OLD,20165443,모아나,2017-01-12,374653707,7.6,8087207,2.2,7508661099,48522,-4479,-8.5,964089,618,1436
20170120,5,5,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,145186700,2.9,-44665900,-23.5,682610000,18988,-8634,-31.3,98493,490,1192
20170120,6,6,0,OLD,20167904,라라랜드,2016-12-07,95834593,1.9,23615293,32.7,25033464315,10966,1629,17.4,2988469,228,413
20170120,7,7,0,OLD,20168381,얼라이드,2017-01-11,78991000,1.6,16991200,27.4,3574492879,9058,933,11.5,435344,329,645
20170120,8,8,0,OLD,20161725,마스터,2016-12-21,40804500,0.8,5283200,14.9,57810634265,4769,-19,-0.4,7117107,262,452
20170120,9,9,0,OLD,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,43207400,0.9,3691700,9.3,134761700,3279,231,7.6,10398,53,85
20170120,10,10,0,OLD,20163186,단지 세상의 끝,2017-01-18,16682100,0.3,-2781300,-14.3,62093500,2019,-550,-21.4,7978,116,193
20170121,1,1,0,OLD,20151229,더 킹,2017-01-18,4490105729,42.2,2255013629,100.9,10867584829,524841,263313,100.7,1327386,1310,6092
20170121,2,2,0,OLD,20151228,공조,2017-01-18,2810573092,26.4,1459622399,108,6496566785,333625,173509,108.4,801761,976,4221
20170121,3,3,1,OLD,20165443,모아나,2017-01-12,1124354508,10.6,749700801,200.1,8633015607,141432,92910,191.5,1105521,715,1700
20170121,4,4,-1,OLD,20161872,너의 이름은.,2017-01-04,888981713,8.3,421208520,90,23865005556,107103,51145,91.4,2954740,605,1947
20170121,5,5,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,747597000,7.0,602410300,414.9,1430207000,97501,78513,413.5,195994,570,1487
20170121,6,6,0,OLD,20167904,라라랜드,2016-12-07,162176713,1.5,66342120,69.2,25195641028,18699,7733,70.5,3007168,243,425
20170121,7,7,0,OLD,20168381,얼라이드,2017-01-11,125779900,1.2,46788900,59.2,3700272779,14237,5179,57.2,449581,300,537
20170121,8,8,0,OLD,20161725,마스터,2016-12-21,67984500,0.6,27180000,66.6,57878618765,7847,3078,64.5,7124954,242,377
20170121,9,9,0,OLD,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,64286200,0.6,21078800,48.8,199047900,5044,1765,53.8,15442,54,80
20170121,10,10,0,OLD,20163186,단지 세상의 끝,2017-01-18,21956100,0.2,5274000,31.6,84049600,2628,609,30.2,10606,114,163
20170122,1,1,0,OLD,20151229,더 킹,2017-01-18,4504282600,42.5,14176871,0.3,15371867429,525513,672,0.1,1852899,1289,5913
20170122,2,2,0,OLD,20151228,공조,2017-01-18,2967913800,28.0,157340708,5.6,9464480585,352228,18603,5.6,1153989,972,4120
20170122,3,3,0,OLD,20165443,모아나,2017-01-12,1177759800,11.1,53405292,4.7,9810775407,145485,4053,2.9,1251006,746,1772
20170122,4,4,0,OLD,20161872,너의 이름은.,2017-01-04,810785300,7.7,-78196413,-8.8,24675790856,97603,-9500,-8.9,3052343,593,1866
20170122,5,5,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,626538700,5.9,-121058300,-16.2,2056745700,80707,-16794,-17.2,276701,567,1471
20170122,6,6,0,OLD,20167904,라라랜드,2016-12-07,142308400,1.3,-19868313,-12.3,25337949428,16278,-2421,-12.9,3023446,234,409
20170122,7,7,0,OLD,20168381,얼라이드,2017-01-11,106534900,1.0,-19245000,-15.3,3806807679,12089,-2148,-15.1,461670,289,488
20170122,8,8,0,OLD,20161725,마스터,2016-12-21,51530000,0.5,-16454500,-24.2,57930148765,5988,-1859,-23.7,7130942,228,345
20170122,9,9,0,OLD,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,58795600,0.6,-5490600,-8.5,257843500,4732,-312,-6.2,20174,56,79
20170122,10,10,0,OLD,20163186,단지 세상의 끝,2017-01-18,22828200,0.2,872100,4,106877800,2713,85,3.2,13319,118,173
20170123,1,1,0,OLD,20151229,더 킹,2017-01-18,1243052400,38.7,-3261230200,-72.4,16614919829,163491,-362022,-68.9,2016390,1169,5524
20170123,2,2,0,OLD,20151228,공조,2017-01-18,1051594800,32.8,-1916319000,-64.6,10516075385,138338,-213890,-60.7,1292327,928,4117
20170123,3,3,0,OLD,20165443,모아나,2017-01-12,288374500,9.0,-889385300,-75.5,10099149907,40440,-105045,-72.2,1291446,637,1573
20170123,4,4,0,OLD,20161872,너의 이름은.,2017-01-04,302182700,9.4,-508602600,-62.7,24977973556,40227,-57376,-58.8,3092570,558,1906
20170123,5,5,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,68650500,2.1,-557888200,-89,2125396200,9910,-70797,-87.7,286611,428,1023
20170123,6,6,0,OLD,20167904,라라랜드,2016-12-07,67812700,2.1,-74495700,-52.3,25405762128,8829,-7449,-45.8,3032275,247,444
20170123,7,7,0,OLD,20168381,얼라이드,2017-01-11,45852100,1.4,-60682800,-57,3852659779,6012,-6077,-50.3,467682,297,556
20170123,8,8,0,OLD,20161725,마스터,2016-12-21,19208200,0.6,-32321800,-62.7,57949356965,2560,-3428,-57.2,7133502,235,374
20170123,9,9,0,OLD,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,28532000,0.9,-30263600,-51.5,286375500,2180,-2552,-53.9,22354,56,88
20170123,10,10,0,OLD,20163186,단지 세상의 끝,2017-01-18,11430200,0.4,-11398000,-49.9,118308000,1539,-1174,-43.3,14858,110,174
20170124,1,1,0,OLD,20151229,더 킹,2017-01-18,1189158900,36.7,-53893500,-4.3,17804078729,156749,-6742,-4.1,2173139,1181,5500
20170124,2,2,0,OLD,20151228,공조,2017-01-18,1022534750,31.5,-29060050,-2.8,11538610135,135694,-2644,-1.9,1428021,955,4177
20170124,3,3,0,OLD,20165443,모아나,2017-01-12,346203000,10.7,57828500,20.1,10445352907,50077,9637,23.8,1341523,640,1593
20170124,4,4,0,OLD,20161872,너의 이름은.,2017-01-04,308879700,9.5,6697000,2.2,25286853256,41488,1261,3.1,3134058,553,1913
20170124,5,5,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,75048900,2.3,6398400,9.3,2200445100,10875,965,9.7,297486,438,1023
20170124,6,6,0,OLD,20167904,라라랜드,2016-12-07,72091500,2.2,4278800,6.3,25477853628,9377,548,6.2,3041652,248,453
20170124,7,7,0,OLD,20168381,얼라이드,2017-01-11,47573400,1.5,1721300,3.8,3900233179,6427,415,6.9,474109,311,567
20170124,8,8,1,OLD,20168664,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,38506600,1.2,9974600,35,324882100,3037,857,39.3,25391,57,86
20170124,9,9,-1,OLD,20161725,마스터,2016-12-21,20995900,0.6,1787700,9.3,57970352865,2819,259,10.1,7136321,240,376
20170124,10,10,0,OLD,20163186,단지 세상의 끝,2017-01-18,12343400,0.4,913200,8,130651400,1675,136,8.8,16533,114,175
20170125,1,1,0,OLD,20151229,더 킹,2017-01-18,1204847600,31.7,15688700,1.3,19008926329,199750,43001,27.4,2372889,1071,4658
20170125,2,2,0,OLD,20151228,공조,2017-01-18,1172426200,30.9,149891450,14.7,12711036335,193551,57857,42.6,1621572,987,4227
20170125,3,3,0,NEW,20168688,레지던트 이블: 파멸의 날,2017-01-25,475128400,12.5,475128400,100,478336400,71038,71038,100,71439,545,2068
20170125,4,4,-1,OLD,20165443,모아나,2017-01-12,287999500,7.6,-58203500,-16.8,10733352407,45856,-4221,-8.4,1387379,591,1301
20170125,5,5,-1,OLD,20161872,너의 이름은.,2017-01-04,239371500,6.3,-69508200,-22.5,25526224756,39161,-2327,-5.6,3173219,478,1110
20170125,6,6,92,OLD,20168154,딥워터 호라이즌,2017-01-25,78334600,2.1,78334600,100,92238600,12845,12845,100,14654,425,1203
20170125,7,7,-1,OLD,20167904,라라랜드,2016-12-07,58983000,1.6,-13108500,-18.2,25536836628,9443,66,0.7,3051095,188,293
20170125,8,8,0,NEW,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,61103000,1.6,61103000,100,82767000,8967,8967,100,11675,315,452
20170125,9,9,-4,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,40966900,1.1,-34082000,-45.4,2241412000,6112,-4763,-43.8,303598,323,480
20170125,10,10,-3,OLD,20168381,얼라이드,2017-01-11,22343500,0.6,-25229900,-53,3922576679,3858,-2569,-40,477967,151,209
20170126,1,1,1,OLD,20151228,공조,2017-01-18,1830307900,35.5,657881700,56.1,14541344235,238425,44874,23.2,1859997,991,4491
20170126,2,2,-1,OLD,20151229,더 킹,2017-01-18,1642237400,31.8,437389800,36.3,20651163729,212511,12761,6.4,2585400,1046,4859
20170126,3,3,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,574263900,11.1,99135500,20.9,1052600300,72754,1716,2.4,144193,546,2108
20170126,4,4,0,OLD,20165443,모아나,2017-01-12,309480100,6.0,21480600,7.5,11042832507,42954,-2902,-6.3,1430333,571,1340
20170126,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,299673600,5.8,60302100,25.2,25825898356,39450,289,0.7,3212669,495,1131
20170126,6,6,0,OLD,20168154,딥워터 호라이즌,2017-01-25,100009900,1.9,21675300,27.7,192248500,13332,487,3.8,27986,433,1176
20170126,7,7,0,OLD,20167904,라라랜드,2016-12-07,97691300,1.9,38708300,65.6,25634527928,12680,3237,34.3,3063775,191,310
20170126,8,8,0,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,53014000,1.0,-8089000,-13.2,135781000,7644,-1323,-14.8,19319,321,455
20170126,9,9,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,48032300,0.9,7065400,17.2,2289444300,6920,808,13.2,310518,326,481
20170126,10,10,1,OLD,20168689,반지의 제왕 : 왕의 귀환 (확장판),2017-01-25,56639900,1.1,18422900,48.2,102262900,4547,780,20.7,8942,54,79
20170127,1,1,0,OLD,20151228,공조,2017-01-18,4057287634,42.6,2226979734,121.7,18598631869,472221,233796,98.1,2332218,1177,5360
20170127,2,2,0,OLD,20151229,더 킹,2017-01-18,2825968112,29.6,1183730712,72.1,23477131841,326746,114235,53.8,2912146,1118,5066
20170127,3,3,1,OLD,20165443,모아나,2017-01-12,732270400,7.7,422790300,136.6,11775102907,88759,45805,106.6,1519092,693,1650
20170127,4,4,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,703366389,7.4,129102489,22.5,1755966689,78851,6097,8.4,223044,578,1759
20170127,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,449140500,4.7,149466900,49.9,26275038856,53932,14482,36.7,3266601,529,1094
20170127,6,6,3,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,148641200,1.6,100608900,209.5,2438085500,18976,12056,174.2,329494,412,612
20170127,7,7,0,OLD,20167904,라라랜드,2016-12-07,146189400,1.5,48498100,49.6,25780717328,16867,4187,33,3080642,189,316
20170127,8,8,-2,OLD,20168154,딥워터 호라이즌,2017-01-25,109502977,1.1,9493077,9.5,301751477,13037,-295,-2.2,41023,400,739
20170127,9,9,-1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,102195800,1.1,49181800,92.8,237976800,13025,5381,70.4,32344,334,492
20170127,10,10,3,OLD,20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,41072500,0.4,26417500,180.3,70249500,6183,3971,179.5,10632,145,201
20170128,1,1,0,OLD,20151228,공조,2017-01-18,5774705700,47.8,1717418066,42.3,24373337569,664830,192609,40.8,2997048,1279,5806
20170128,2,2,0,OLD,20151229,더 킹,2017-01-18,3768450768,31.2,942482656,33.4,27245582609,429935,103189,31.6,3342081,1113,4974
20170128,3,3,0,OLD,20165443,모아나,2017-01-12,711520300,5.9,-20750100,-2.8,12486623207,83424,-5335,-6,1602516,689,1620
20170128,4,4,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,755843534,6.3,52477145,7.5,2511810223,83047,4196,5.3,306091,585,1708
20170128,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,394476500,3.3,-54664000,-12.2,26669515356,45660,-8272,-15.3,3312261,499,1032
20170128,6,6,1,OLD,20167904,라라랜드,2016-12-07,167443100,1.4,21253700,14.5,25948160428,19012,2145,12.7,3099654,205,344
20170128,7,7,1,OLD,20168154,딥워터 호라이즌,2017-01-25,108235166,0.9,-1267811,-1.2,409986643,12832,-205,-1.6,53855,341,581
20170128,8,8,-2,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,86230000,0.7,-62411200,-42,2524315500,10653,-8323,-43.9,340147,362,513
20170128,9,9,0,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,82972200,0.7,-19223600,-18.8,320949000,10168,-2857,-21.9,42512,315,452
20170128,10,10,1,OLD,20168381,얼라이드,2017-01-11,58572900,0.5,14708900,33.5,4054854079,6335,1541,32.1,492860,134,192
20170129,1,1,0,OLD,20151228,공조,2017-01-18,6821569400,47.1,1046863700,18.1,31194906969,797994,133164,20,3795042,1383,6249
20170129,2,2,0,OLD,20151229,더 킹,2017-01-18,4253180700,29.4,484729932,12.9,31498763309,493140,63205,14.7,3835221,1117,4888
20170129,3,3,0,OLD,20165443,모아나,2017-01-12,1047316300,7.2,335796000,47.2,13533939507,126246,42822,51.3,1728762,708,1637
20170129,4,4,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,930224650,6.4,174381116,23.1,3442034873,103452,20405,24.6,409543,599,1676
20170129,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,464872400,3.2,70395900,17.8,27134387756,55061,9401,20.6,3367322,492,1012
20170129,6,6,2,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,180520900,1.2,94290900,109.3,2704836400,22616,11963,112.3,362763,401,589
20170129,7,7,-1,OLD,20167904,라라랜드,2016-12-07,196314100,1.4,28871000,17.2,26144474528,22454,3442,18.1,3122108,204,346
20170129,8,8,1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,153413400,1.1,70441200,84.9,474362400,19385,9217,90.6,61897,326,464
20170129,9,9,-2,OLD,20168154,딥워터 호라이즌,2017-01-25,121176100,0.8,12940934,12,531162743,14526,1694,13.2,68381,355,575
20170129,10,10,1,OLD,20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,53176500,0.4,30116500,130.6,146486000,7940,4506,131.2,22006,139,192
20170130,1,1,0,OLD,20151228,공조,2017-01-18,6399470500,46.7,-422098900,-6.2,37594377469,761071,-36923,-4.6,4556113,1392,6123
20170130,2,2,0,OLD,20151229,더 킹,2017-01-18,3636637800,26.5,-616542900,-14.5,35135401109,430334,-62806,-12.7,4265555,1081,4611
20170130,3,3,0,OLD,20165443,모아나,2017-01-12,1264342600,9.2,217026300,20.7,14798282107,157236,30990,24.5,1885998,696,1582
20170130,4,4,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,803385400,5.9,-126839250,-13.6,4245420273,90436,-13016,-12.6,499979,576,1613
20170130,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,479910200,3.5,15037800,3.2,27614297956,58556,3495,6.3,3425878,470,956
20170130,6,6,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,252698700,1.8,72177800,40,2957535100,32217,9601,42.5,394980,392,567
20170130,7,7,1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,210733200,1.5,57319800,37.4,685095600,27080,7695,39.7,88977,329,467
20170130,8,8,-1,OLD,20167904,라라랜드,2016-12-07,202648800,1.5,6334700,3.2,26347123328,23881,1427,6.4,3145989,204,349
20170130,9,9,0,OLD,20168154,딥워터 호라이즌,2017-01-25,99799800,0.7,-21376300,-17.6,630962543,12235,-2291,-15.8,80616,347,548
20170130,10,10,0,OLD,20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,76631000,0.6,23454500,44.1,223117000,11460,3520,44.3,33466,139,191
20170131,1,1,0,OLD,20151228,공조,2017-01-18,2269255100,47.9,-4130215400,-64.5,39863632569,304016,-457055,-60.1,4860129,1094,5160
20170131,2,2,0,OLD,20151229,더 킹,2017-01-18,1082066400,22.9,-2554571400,-70.2,36217467509,144575,-285759,-66.4,4410130,982,4323
20170131,3,3,1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,366385800,7.7,-436999600,-54.4,4611806073,47201,-43235,-47.8,547180,541,1936
20170131,4,4,-1,OLD,20165443,모아나,2017-01-12,338621800,7.2,-925720800,-73.2,15136903907,47046,-110190,-70.1,1933044,577,1365
20170131,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,212287300,4.5,-267622900,-55.8,27826585256,28695,-29861,-51,3454573,459,1080
20170131,6,6,2,OLD,20167904,라라랜드,2016-12-07,91441100,1.9,-111207700,-54.9,26438564428,12189,-11692,-49,3158178,216,371
20170131,7,7,2,OLD,20168154,딥워터 호라이즌,2017-01-25,62735700,1.3,-37064100,-37.1,693698243,8520,-3715,-30.4,89136,368,780
20170131,8,8,-1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,53724900,1.1,-157008300,-74.5,738820500,7734,-19346,-71.4,96711,294,403
20170131,9,9,-3,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,42473000,0.9,-210225700,-83.2,3000008100,6020,-26197,-81.3,401000,315,432
20170131,10,10,1,OLD,20168381,얼라이드,2017-01-11,23359000,0.5,-37486500,-61.6,4202065579,3023,-3683,-54.9,509407,140,224
20170201,1,1,0,OLD,20151228,공조,2017-01-18,1416506700,48.0,-852748400,-37.6,41280139269,189579,-114437,-37.6,5049708,1075,5290
20170201,2,2,0,OLD,20151229,더 킹,2017-01-18,689402400,23.3,-392664000,-36.3,36906869909,92503,-52072,-36,4502633,909,3982
20170201,3,3,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,224355000,7.6,-142030800,-38.8,4836161073,29001,-18200,-38.6,576181,497,1727
20170201,4,4,0,OLD,20165443,모아나,2017-01-12,161084300,5.5,-177537500,-52.4,15297988207,22344,-24702,-52.5,1955388,520,1211
20170201,5,5,0,OLD,20161872,너의 이름은.,2017-01-04,132712800,4.5,-79574500,-37.5,27959298056,17774,-10921,-38.1,3472347,425,998
20170201,6,6,21,OLD,20167324,라이언,2017-02-01,79505500,2.7,77669500,4230.4,121527100,10688,10382,3392.8,16246,173,803
20170201,7,7,-1,OLD,20167904,라라랜드,2016-12-07,66537700,2.3,-24903400,-27.2,26505102128,8823,-3366,-27.6,3167001,218,406
20170201,8,8,-1,OLD,20168154,딥워터 호라이즌,2017-01-25,20698300,0.7,-42037400,-67,714396543,2845,-5675,-66.6,91981,218,392
20170201,9,9,-1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,15700700,0.5,-38024200,-70.8,754521200,2283,-5451,-70.5,98994,189,234
20170201,10,10,-1,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,13028500,0.4,-29444500,-69.3,3013036600,1912,-4108,-68.2,402912,195,251
20170202,1,1,0,OLD,20151228,공조,2017-01-18,1306151800,43.3,-110354900,-7.8,42586291069,174342,-15237,-8,5224050,998,5011
20170202,2,2,0,OLD,20151229,더 킹,2017-01-18,587350500,19.5,-102051900,-14.8,37494220409,78761,-13742,-14.9,4581394,827,3523
20170202,3,3,82,OLD,20179281,컨택트,2017-02-02,407616000,13.5,407604000,3396700,448158800,54584,54582,2729100,59414,509,2223
20170202,4,4,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,167024200,5.5,-57330800,-25.6,5003185273,21561,-7440,-25.7,597742,446,1341
20170202,5,5,-1,OLD,20165443,모아나,2017-01-12,136237500,4.5,-24846800,-15.4,15434225707,19177,-3167,-14.2,1974565,491,1009
20170202,6,6,-1,OLD,20161872,너의 이름은.,2017-01-04,99014000,3.3,-33698800,-25.4,28058312056,13249,-4525,-25.5,3485596,363,770
20170202,7,7,-1,OLD,20167324,라이언,2017-02-01,57512400,1.9,-21993100,-27.7,179039500,7806,-2882,-27,24052,176,695
20170202,8,8,-1,OLD,20167904,라라랜드,2016-12-07,57306300,1.9,-9231400,-13.9,26562408428,7590,-1233,-14,3174591,194,342
20170202,9,9,9,OLD,20150964,조작된 도시,2017-02-09,24000000,0.8,18600000,344.4,47716000,3000,2100,233.3,6271,10,10
20170202,10,10,2,OLD,20165822,매기스 플랜,2017-01-25,14024700,0.5,609200,4.5,220870800,1869,84,4.7,27614,69,100
20170203,1,1,0,OLD,20151228,공조,2017-01-18,1698784568,45.1,392632768,30.1,44285075637,202908,28566,16.4,5426958,1022,5198
20170203,2,2,0,OLD,20151229,더 킹,2017-01-18,723431518,19.2,136081018,23.2,38217651927,86879,8118,10.3,4668273,837,3542
20170203,3,3,0,OLD,20179281,컨택트,2017-02-02,512632832,13.6,105016832,25.8,960791632,61006,6422,11.8,120420,558,2353
20170203,4,4,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,220219750,5.8,53195550,31.8,5223405023,25268,3707,17.2,623010,468,1394
20170203,5,5,0,OLD,20165443,모아나,2017-01-12,153447000,4.1,17209500,12.6,15587672707,19657,480,2.5,1994222,488,1014
20170203,6,6,0,OLD,20161872,너의 이름은.,2017-01-04,124687400,3.3,25673400,25.9,28182999456,15053,1804,13.6,3500649,379,796
20170203,7,7,1,OLD,20167904,라라랜드,2016-12-07,75353200,2.0,18046900,31.5,26637761628,8818,1228,16.2,3183409,200,365
