date,rnum,rank,movieNm,audiAcc,audiCnt,openDt,scrnCnt,showCnt,salesChange,rankOldAndNew,salesAmt,salesShare,audiChange,movieCd,audiInten,rankInten,salesAcc,salesInten
20171221,8,8,뽀로로 극장판 공룡섬 대모험,588234,5002,2017-12-07,181,202,-38.8,OLD,29827000,0.6,-34.3,20174846,-2616,-3,4437634100,-18919000
20171221,9,9,더 크리스마스,5123,4525,2017-12-21,114,132,8145.1,OLD,25972100,0.5,7082.5,20176022,4462,42,30288100,25657100
20171221,10,10,메리와 마녀의 꽃,516190,2284,2017-12-07,78,87,-35.8,OLD,15186800,0.3,-39.9,20174585,-1516,-4,3922487139,-8476700
20171222,1,1,신과함께-죄와 벌,1321843,497810,2017-12-20,1653,7458,36.6,OLD,4062412398,63.9,24,20150976,96361,0,10148170798,1087998998
20171222,2,2,강철비,2521276,146049,2017-12-14,1005,3689,32.5,OLD,1195700446,18.8,19.5,20170402,23879,0,19927908912,293498746
20171222,3,3,위대한 쇼맨,145707,56303,2017-12-20,702,2578,39.3,OLD,470051302,7.4,25.6,20179462,11477,0,1144799402,132686602
20171222,4,4,스타워즈: 라스트 제다이,790356,24765,2017-12-14,482,1053,45.1,OLD,236496156,3.7,32.6,20170443,6084,0,6934263642,73461356
20171222,5,5,몬스터 패밀리,27515,11143,2017-12-21,389,483,-4.6,OLD,70970600,1.1,-8.8,20176082,-1074,1,179817700,-3392500
20171222,6,6,극장판 포켓몬스터 너로 정했다!,24799,9022,2017-12-21,407,545,-31.4,OLD,69883800,1.1,-38.1,20174965,-5561,-1,181873700,-31985100
20171222,7,7,뽀로로 극장판 공룡섬 대모험,593449,5215,2017-12-07,190,218,16.6,OLD,34777000,0.5,4.3,20174846,213,1,4472411100,4950000
20171222,8,8,1987,26293,4259,2017-12-27,20,20,-22.5,OLD,40112000,0.6,-29.1,20170590,-1748,-1,224937000,-11644000
20171222,9,9,더 크리스마스,9381,4258,2017-12-21,121,137,1.7,OLD,26422100,0.4,-5.9,20176022,-267,0,56710200,450000
20171222,10,10,패터슨,5701,1868,2017-12-21,59,102,4.3,OLD,15468900,0.2,-7.7,20176049,-155,1,44955000,635300
20171223,1,1,신과함께-죄와 벌,2290215,968372,2017-12-20,1818,8426,97.9,OLD,8037759271,61.6,94.5,20150976,470562,0,18185930069,3975346873
20171223,2,2,강철비,2794676,273400,2017-12-14,970,3564,90.7,OLD,2279807110,17.5,87.2,20170402,127351,0,22207716022,1084106664
20171223,3,3,위대한 쇼맨,244064,98357,2017-12-20,658,2123,77.6,OLD,834995629,6.4,74.7,20179462,42054,0,1979795031,364944327
20171223,4,4,극장판 포켓몬스터 너로 정했다!,100901,76102,2017-12-21,610,1104,715.2,OLD,569684600,4.4,743.5,20174965,67080,2,751558300,499800800
20171223,5,5,몬스터 패밀리,77924,50409,2017-12-21,564,953,436.8,OLD,381002100,2.9,352.4,20176082,39266,0,560819800,310031500
20171223,6,6,스타워즈: 라스트 제다이,829614,39258,2017-12-14,384,720,67.4,OLD,395822319,3.0,58.5,20170443,14493,-2,7330085961,159326163
20171223,7,7,뽀로로 극장판 공룡섬 대모험,621265,27816,2017-12-07,338,494,516.2,OLD,214307000,1.6,433.4,20174846,22601,0,4686718100,179530000
20171223,8,8,더 크리스마스,18510,9129,2017-12-21,158,230,169.2,OLD,71130300,0.5,114.4,20176022,4871,1,127840500,44708200
20171223,9,9,메리와 마녀의 꽃,521820,3809,2017-12-07,101,113,148.1,OLD,29633100,0.2,109.2,20174585,1988,2,3964062239,17691100
20171223,10,10,러빙 빈센트,365405,2939,2017-11-09,54,69,70.6,OLD,25184200,0.2,70.8,20179942,1218,2,2901384961,10419600
20171224,1,1,신과함께-죄와 벌,3558752,1268537,2017-12-20,1887,8801,31.7,OLD,10584623400,61.3,31,20150976,300165,0,28770553469,2546864129
20171224,2,2,강철비,3156864,362188,2017-12-14,925,3399,33,OLD,3032771600,17.6,32.5,20170402,88788,0,25240487622,752964490
20171224,3,3,위대한 쇼맨,392425,148361,2017-12-20,642,2072,52.3,OLD,1272097300,7.4,50.8,20179462,50004,0,3251892331,437101671
20171224,4,4,극장판 포켓몬스터 너로 정했다!,189774,88873,2017-12-21,626,1165,19.2,OLD,679069000,3.9,16.8,20174965,12771,0,1430627300,109384400
20171224,5,5,몬스터 패밀리,151697,73773,2017-12-21,583,996,48.4,OLD,565349700,3.3,46.3,20176082,23364,0,1126169500,184347600
20171224,6,6,스타워즈: 라스트 제다이,874267,44653,2017-12-14,346,622,15.3,OLD,456354800,2.6,13.7,20170443,5395,0,7786440761,60532481
20171224,7,7,뽀로로 극장판 공룡섬 대모험,660194,38929,2017-12-07,379,554,42,OLD,304385500,1.8,40,20174846,11113,0,4991103600,90078500
20171224,8,8,더 크리스마스,31468,12958,2017-12-21,152,229,45.3,OLD,103353400,0.6,41.9,20176022,3829,0,231193900,32223100
20171224,9,9,메리와 마녀의 꽃,527015,5195,2017-12-07,97,105,38.1,OLD,40919300,0.2,36.4,20174585,1386,0,4004981539,11286200
20171224,10,10,러브 액츄얼리,301119,4681,2003-12-05,93,127,66.8,OLD,41876900,0.2,65.9,20030404,1860,2,2092031708,16774000
20171225,1,1,신과함께-죄와 벌,4771580,1212828,2017-12-20,1912,8641,-5.3,OLD,10020510250,59.9,-4.4,20150976,-55709,0,38791063719,-564113150
20171225,2,2,강철비,3486260,329396,2017-12-14,901,3197,-10.5,OLD,2715803400,16.2,-9.1,20170402,-32792,0,27956291022,-316968200
20171225,3,3,위대한 쇼맨,548307,155882,2017-12-20,638,1991,3.1,OLD,1311628800,7.8,5.1,20179462,7521,0,4563521131,39531500
20171225,4,4,극장판 포켓몬스터 너로 정했다!,290651,100877,2017-12-21,614,1153,12.9,OLD,766630200,4.6,13.5,20174965,12004,0,2197257500,87561200
20171225,5,5,몬스터 패밀리,245072,93375,2017-12-21,617,1058,25.4,OLD,708942900,4.2,26.6,20176082,19602,0,1835112400,143593200
20171225,6,6,뽀로로 극장판 공룡섬 대모험,707751,47557,2017-12-07,389,575,21.8,OLD,370874700,2.2,22.2,20174846,8628,1,5361978300,66489200
20171225,7,7,스타워즈: 라스트 제다이,911655,37388,2017-12-14,323,556,-15.4,OLD,386224600,2.3,-16.3,20170443,-7265,-1,8172665361,-70130200
20171225,8,8,더 크리스마스,49137,17669,2017-12-21,152,234,34.6,OLD,139161400,0.8,36.4,20176022,4711,0,370355300,35808000
20171225,9,9,메리와 마녀의 꽃,532464,5449,2017-12-07,91,95,1.2,OLD,41427200,0.2,4.9,20174585,254,0,4046408739,507900
20171225,10,10,러브 액츄얼리,306422,5303,2003-12-05,97,124,9.6,OLD,45907600,0.3,13.3,20030404,622,0,2137939308,4030700
20171226,1,1,신과함께-죄와 벌,5201606,430026,2017-12-20,1662,7816,-68.1,OLD,3195369100,64.4,-64.5,20150976,-782802,0,41986432819,-6825141150
20171226,2,2,강철비,3589865,103605,2017-12-14,909,3388,-71.7,OLD,767703000,15.5,-68.5,20170402,-225791,0,28723994022,-1948100400
20171226,3,3,위대한 쇼맨,602143,53836,2017-12-20,658,2206,-69.1,OLD,405082000,8.2,-65.5,20179462,-102046,0,4968603131,-906546800
20171226,4,4,스타워즈: 라스트 제다이,926626,14971,2017-12-14,398,770,-63.8,OLD,139721700,2.8,-60,20170443,-22417,3,8312387061,-246502900
20171226,5,5,극장판 포켓몬스터 너로 정했다!,303666,13015,2017-12-21,464,749,-88.2,OLD,90265100,1.8,-87.1,20174965,-87862,-1,2287522600,-676365100
20171226,6,6,뽀로로 극장판 공룡섬 대모험,719745,11994,2017-12-07,234,312,-77.6,OLD,82894800,1.7,-74.8,20174846,-35563,0,5444873100,-287979900
20171226,7,7,몬스터 패밀리,255407,10335,2017-12-21,430,603,-90.2,OLD,69200700,1.4,-88.9,20176082,-83040,-2,1904313100,-639742200
20171226,8,8,1987,35331,7168,2017-12-27,41,41,100,NEW,64200500,1.3,100,20170590,7168,0,304097500,64200500
20171226,9,9,더 크리스마스,52161,3024,2017-12-21,118,140,-86.4,OLD,18927100,0.4,-82.9,20176022,-14645,-1,389282400,-120234300
20171226,10,10,패터슨,17941,2069,2017-12-21,62,127,-52.8,OLD,15221800,0.3,-44.2,20176049,-1639,2,147403900,-17000700
20171227,1,1,신과함께-죄와 벌,5696719,495113,2017-12-20,1428,5998,-5.4,OLD,3021388100,49.5,15.1,20150976,65087,0,45007820919,-173981000
20171227,2,2,1987,367071,331740,2017-12-27,1299,6074,2974.3,OLD,1973686400,32.3,4528.1,20170590,324572,6,2277783900,1909485900
20171227,3,3,강철비,3665943,76078,2017-12-14,610,1599,-40.4,OLD,457801400,7.5,-26.6,20170402,-27527,-1,29181795422,-309901600
20171227,4,4,위대한 쇼맨,638198,36055,2017-12-20,424,821,-43.4,OLD,229189200,3.8,-33,20179462,-17781,-1,5197792331,-175892800
20171227,5,5,원더,17319,12864,2017-12-27,161,666,798.5,OLD,79340700,1.3,820.2,20176947,11466,7,112922100,70510700
20171227,6,6,극장판 포켓몬스터 너로 정했다!,315051,11385,2017-12-21,347,433,-16.4,OLD,75487000,1.2,-12.5,20174965,-1630,-1,2363009600,-14778100
20171227,7,7,몬스터 패밀리,266084,10677,2017-12-21,320,389,-1.5,OLD,68166600,1.1,3.3,20176082,342,0,1972479700,-1034100
20171227,8,8,뽀로로 극장판 공룡섬 대모험,728129,8384,2017-12-07,142,170,-33.1,OLD,55435700,0.9,-30.1,20174846,-3610,-2,5500308800,-27459100
20171227,9,9,스타워즈: 라스트 제다이,931004,4378,2017-12-14,75,101,-70.9,OLD,40656700,0.7,-70.8,20170443,-10593,-5,8353043761,-99065000
20171227,10,10,패터슨,20425,2484,2017-12-21,49,114,3.1,OLD,15687000,0.3,20.1,20176049,415,0,163090900,465200
20171228,1,1,신과함께-죄와 벌,6074526,377807,2017-12-20,1505,6547,-7.2,OLD,2803729600,49.6,-23.7,20150976,-117306,0,47811550519,-217658500
20171228,2,2,1987,588375,221304,2017-12-27,1233,5645,-16.1,OLD,1655660700,29.3,-33.3,20170590,-110436,0,3933444600,-318025700
20171228,3,3,강철비,3722873,56930,2017-12-14,579,1512,-8.2,OLD,420062500,7.4,-25.2,20170402,-19148,0,29601857922,-37738900
20171228,4,4,위대한 쇼맨,667646,29448,2017-12-20,409,787,-2.8,OLD,222725700,3.9,-18.3,20179462,-6607,0,5420518031,-6463500
20171228,5,5,극장판 포켓몬스터 너로 정했다!,327800,12749,2017-12-21,320,394,15.9,OLD,87471200,1.5,12,20174965,1364,1,2450480800,11984200
20171228,6,6,원더,27808,10489,2017-12-27,160,664,-1.8,OLD,77928900,1.4,-18.5,20176947,-2375,-1,190851000,-1411800
20171228,7,7,몬스터 패밀리,275944,9860,2017-12-21,266,322,-4.8,OLD,64861500,1.1,-7.7,20176082,-817,0,2037341200,-3305100
20171228,8,8,뽀로로 극장판 공룡섬 대모험,737015,8886,2017-12-07,119,150,9.4,OLD,60654500,1.1,6,20174846,502,0,5560963300,5218800
20171228,9,9,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,15162,8122,2017-12-28,150,234,20523.5,OLD,57539500,1.0,20725.6,20177479,8083,44,111693800,57260500
20171228,10,10,스타워즈: 라스트 제다이,935014,4010,2017-12-14,47,72,13.4,OLD,46116100,0.8,-8.4,20170443,-368,-1,8399159861,5459400
20171229,1,1,신과함께-죄와 벌,6607281,532755,2017-12-20,1565,7190,57.4,OLD,4414381670,51.3,41,20150976,154948,0,52225932189,1610652070
20171229,2,2,1987,894937,306562,2017-12-27,1170,5519,54.6,OLD,2560147830,29.7,38.5,20170590,85258,0,6493592430,904487130
20171229,3,3,강철비,3793518,70645,2017-12-14,599,1532,38,OLD,579655990,6.7,24.1,20170402,13715,0,30181513912,159593490
20171229,4,4,위대한 쇼맨,707129,39483,2017-12-20,411,787,49,OLD,331952780,3.9,34.1,20179462,10035,0,5752470811,109227080
20171229,5,5,극장판 포켓몬스터 너로 정했다!,344670,16870,2017-12-21,334,415,47.7,OLD,129194400,1.5,32.3,20174965,4121,0,2579675200,41723200
20171229,6,6,원더,42690,14882,2017-12-27,162,614,58,OLD,123133800,1.4,41.9,20176947,4393,0,313984800,45204900
20171229,7,7,몬스터 패밀리,289573,13629,2017-12-21,294,351,55.9,OLD,101124800,1.2,38.2,20176082,3769,0,2138466000,36263300
